well_id,well_type,Log_Date_Time,FTHP,CHP,ABP,FLT,Battery_Voltage
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:32:30,14.37,0.0,7.32,18.61,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:33:24,15.17,0.0,7.34,18.7,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:34:05,14.76,0.0,7.37,18.61,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:35:00,14.5,0.0,7.12,18.81,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:36:35,14.44,0.0,7.39,17.28,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:37:16,14.4,0.0,6.89,18.7,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:38:11,14.34,0.0,6.87,18.76,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:39:46,14.86,0.0,7.5299997,16.39,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:40:27,14.18,0.0,7.56,16.45,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:41:21,14.96,0.0,7.0,18.63,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:42:57,15.29,0.0,7.23,18.76,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:43:37,14.15,0.0,7.26,18.52,11.19
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:44:32,14.44,0.0,6.86,16.58,11.19
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:45:13,14.37,0.0,7.13,16.63,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:46:07,14.37,0.0,7.42,17.03,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:47:43,15.31,0.0,6.81,17.28,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:48:23,15.37,0.0,6.7799997,17.53,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:49:18,15.44,0.0,6.81,17.48,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:50:53,14.14,0.0,6.8,17.11,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:51:34,14.21,0.0,6.7799997,18.07,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:52:29,14.2,0.0,6.81,16.69,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:53:09,14.24,0.0,6.7799997,17.62,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:54:04,15.17,0.0,6.75,17.7,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:55:39,15.39,0.0,6.8,17.22,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:56:20,15.44,0.0,6.7799997,18.75,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:57:15,14.6,0.0,6.8,17.09,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:58:50,15.11,0.0,6.8,18.62,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:59:31,14.4,0.0,6.7799997,18.7,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:00:25,14.46,0.0,6.76,17.62,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:01:06,14.4,0.0,6.7799997,16.77,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:02:01,14.35,0.0,6.8,16.72,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:03:36,15.11,0.0,6.81,16.67,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:04:17,15.25,0.0,6.7799997,16.63,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:05:12,15.29,0.0,6.76,16.55,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:06:47,14.49,0.0,6.8,17.93,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:07:28,14.52,0.0,6.7799997,17.85,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:08:22,14.17,0.0,6.75,17.12,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:09:58,14.45,0.0,6.75,17.88,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:10:38,14.79,0.0,6.7799997,17.8,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:11:33,14.65,0.0,6.8,18.28,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:12:14,14.61,0.0,7.19,18.21,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:13:08,14.66,0.0,7.17,18.16,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:14:44,14.88,0.0,7.22,17.84,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:15:24,14.95,0.0,7.19,16.63,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:16:19,15.02,0.0,7.22,16.57,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:17:54,14.35,0.0,7.16,16.39,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:18:35,14.3,0.0,7.19,16.81,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:19:30,14.66,0.0,7.16,16.73,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:20:10,14.95,0.0,7.19,16.99,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:21:05,14.91,0.0,7.22,18.49,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:22:41,14.37,0.0,7.22,17.64,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:23:21,14.3,0.0,7.19,17.08,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:24:16,14.24,0.0,7.16,17.02,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:25:51,14.16,0.0,7.17,18.54,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:26:32,14.21,0.0,7.19,17.71,11.19
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:27:27,14.83,0.0,7.17,17.75,11.19
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:28:07,15.34,0.0,7.19,17.62,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:29:02,15.41,0.0,7.21,18.57,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:30:37,14.19,0.0,8.13,17.77,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:31:18,15.19,0.0,8.16,17.71,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:32:13,14.93,0.0,8.61,17.63,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:33:48,14.41,0.0,9.12,17.75,11.19
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:34:29,14.3,0.0,9.17,17.67,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:35:24,14.24,0.0,8.83,16.72,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:36:59,14.41,0.0,9.35,18.46,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:37:40,15.37,0.0,9.39,17.35,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:38:34,15.34,0.0,9.23,18.84,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:39:15,15.41,0.0,9.19,18.88,11.19
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:40:10,14.61,0.0,8.86,18.96,11.19
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:41:45,14.61,0.0,9.6,16.91,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:42:26,14.55,0.0,9.11,16.99,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:43:21,15.66,0.0,9.66,16.94,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:44:56,15.33,0.0,9.74,18.99,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:45:37,15.37,0.0,9.95,18.92,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:46:31,14.87,0.0,9.57,17.21,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:47:12,15.28,0.0,10.03,17.13,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:48:07,15.34,0.0,10.06,17.2,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:49:42,15.68,0.0,10.13,17.18,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:50:23,15.62,0.0,10.18,17.13,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:51:18,15.59,0.0,9.49,18.96,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:52:53,15.97,0.0,9.46,17.75,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:53:34,15.89,0.0,9.45,17.67,11.19
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:54:28,15.24,0.0,9.47,17.02,11.19
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:55:09,15.31,0.0,9.84,16.95,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:56:04,15.02,0.0,9.81,17.71,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:57:39,15.49,0.0,10.2,19.39,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:58:20,15.41,0.0,9.77,19.33,11.29
085208ea-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:59:15,14.99,0.0,9.73,19.21,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:40:26,85.11,2.02,8.86,13.66,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:41:21,84.83,2.01,8.89,14.56,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:42:56,87.51,2.13,8.77,12.94,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:43:37,87.25,2.12,8.74,12.45,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:44:32,86.86,2.13,8.8,12.42,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:45:13,87.1,2.12,8.8,14.02,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:46:07,85.43,2.13,8.3,15.66,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:47:43,86.35,2.41,8.11,13.33,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:48:24,86.71,2.42,8.04,13.54,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:49:18,86.96,2.43,8.08,13.6,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:50:54,89.63,2.18,8.53,15.22,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:51:35,87.33,2.19,8.56,15.15,11.22
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:52:29,87.37,2.2,8.83,13.63,11.22
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:53:10,88.47,2.19,8.86,12.94,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:54:05,88.72,2.23,8.83,12.88,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:55:40,85.67,2.21,8.8,13.79,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:56:21,85.19,2.22,8.8,13.75,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:57:16,85.43,2.21,8.5,13.79,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:58:51,86.68,2.21,8.84,13.07,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:59:32,86.33,2.22,8.31,12.32,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:00:27,86.99,2.21,8.89,12.01,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:01:07,86.64,2.22,8.86,12.45,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:02:02,89.06,2.23,8.65,12.41,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:03:38,85.48,2.24,8.24,13.16,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:04:18,85.72,2.25,8.74,13.12,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:05:13,87.89,2.24,8.52,12.98,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:06:49,87.53,2.22,9.17,13.88,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:07:29,86.1,2.23,9.08,13.84,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:08:24,86.79,2.22,9.13,13.0,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:09:05,87.02,2.19,9.17,12.23,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:10:00,87.67,2.2,8.77,11.9,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:11:35,85.1,2.18,9.26,12.95,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:12:16,84.8,2.19,9.23,13.03,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:13:11,88.61,2.2,8.59,13.59,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:14:46,86.05,2.2,9.09,12.18,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:15:27,85.72,2.19,8.68,13.3,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:16:21,84.28,2.18,8.65,13.36,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:17:57,86.74,2.22,8.89,11.93,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:18:38,86.33,2.21,8.92,12.05,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:19:38,86.64,2.2,9.25,12.1,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:20:13,85.64,2.21,9.29,12.05,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:21:08,85.42,2.2,9.34,11.77,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:22:43,85.87,2.23,9.25,11.72,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:23:24,84.88,2.24,9.29,11.6,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:24:19,84.31,2.23,9.25,12.17,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:25:54,86.85,1.96,8.66,12.27,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:26:35,87.1,1.96,9.32,12.23,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:27:30,84.74,1.95,9.35,12.2,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:28:11,87.4,1.96,9.32,13.3,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:29:05,87.82,1.97,8.41,13.36,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:30:41,86.11,1.98,8.82,12.55,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:31:21,88.55,1.99,9.14,12.5,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:32:16,85.22,1.98,8.95,12.71,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:33:52,85.72,1.98,8.58,12.27,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:34:32,87.1,1.99,9.02,12.23,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:35:27,87.77,1.95,8.5,12.99,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:36:08,87.48,1.99,8.53,14.2,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:37:03,84.09,1.98,8.56,14.26,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:38:38,84.97,2.0,8.9,12.4,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:39:19,84.57,1.99,8.86,13.26,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:40:14,86.39,1.98,8.62,12.22,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:41:49,88.56,2.0,8.82,13.62,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:42:30,85.64,1.99,8.8,12.32,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:43:25,87.6,1.98,8.87,12.01,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:44:05,88.01,2.01,8.5,12.05,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:45:00,88.17,2.0,8.59,13.38,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:46:36,85.85,2.0,8.89,14.13,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:47:16,85.57,1.98,8.86,12.5,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:48:11,85.36,1.99,8.63,14.01,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:49:47,85.24,1.99,8.83,14.49,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:50:27,85.57,1.98,8.37,14.56,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:51:22,84.96,1.75,8.65,15.01,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:52:58,87.04,1.75,8.91,14.3,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:53:38,86.94,1.74,8.95,14.34,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:54:33,87.3,1.75,8.89,14.63,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:55:14,84.96,1.74,8.62,14.56,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:56:09,88.13,1.73,9.08,14.0,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:57:44,84.6,1.73,8.63,12.44,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:58:25,87.17,1.74,8.59,12.19,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:59:20,86.74,1.73,8.96,12.23,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:00:55,85.33,1.51,8.99,12.38,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:01:36,85.11,1.6600001,9.17,12.42,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:02:31,84.83,1.6700001,8.79,12.36,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:03:12,86.56,1.6600001,9.17,12.32,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:04:06,86.86,1.65,9.2,12.62,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:05:42,85.32,1.65,8.64,12.8,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:06:23,85.64,1.6600001,8.68,12.85,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:07:17,85.35,1.6700001,8.7,13.78,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:08:53,85.93,1.63,9.03,14.33,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:09:34,86.33,1.64,8.13,14.29,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:10:28,86.26,1.63,8.11,15.58,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:11:09,85.95,1.64,8.13,13.84,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:12:04,87.58,1.63,8.72,13.24,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:13:39,86.14,1.64,8.59,12.72,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:14:20,85.87,1.6600001,8.5,12.67,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:15:15,85.45,1.6600001,8.48,12.88,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:16:51,87.28,1.6700001,8.83,13.34,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:17:31,87.71,1.6600001,8.92,13.39,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:18:26,88.09,1.6600001,8.48,13.84,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:19:07,88.32,1.6600001,8.44,12.76,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:20:02,86.24,1.65,8.75,13.02,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:21:37,88.02,1.6700001,8.82,12.98,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:22:18,88.78,1.6600001,8.86,12.99,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:23:12,86.06,1.6600001,8.6,12.95,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:24:48,85.38,1.6700001,8.53,13.38,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:25:29,86.33,1.6600001,8.68,13.44,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:26:23,88.85,1.6800001,8.1,15.08,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:27:59,85.58,1.6800001,8.28,13.99,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:28:40,85.26,1.71,8.25,13.17,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:29:34,88.78,1.96,8.39,12.33,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:30:15,85.11,1.96,9.17,12.36,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:31:10,87.7,1.97,8.84,13.48,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:32:45,87.62,1.95,8.43,11.74,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:33:26,88.4,1.96,8.4,13.08,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:34:21,87.4,1.97,8.76,13.53,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:35:56,85.62,1.97,8.35,12.89,11.16
